Index,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment
25570,380675,768,275,good
25571,380675,92,2,bad
25572,380675,92,39,bad
25573,380675,92,61,bad
25574,380675,92,90,bad
25575,380675,92,275,bad
25576,380675,464,2,bad
25577,380675,464,39,bad
25578,380675,464,61,bad
25579,380675,464,90,bad
25580,380675,464,275,bad
25581,380675,352,2,good
25582,380675,352,39,good
25583,380675,352,61,good
25584,380675,352,90,good
25585,380675,352,275,good
25586,380675,306,2,bad
25587,380675,306,39,bad
25588,380675,306,61,bad
25589,380675,306,90,bad
25590,380675,306,275,bad
25591,380675,192,2,good
25592,380675,192,39,good
25593,380675,192,61,good
25594,380675,192,90,good
25595,380675,192,275,good
25596,380675,741,2,bad
25597,380675,741,39,bad
25598,380675,741,61,bad
25599,380675,741,90,bad
25600,380675,741,275,bad
25601,381945,576,2,good
25602,381945,576,39,good
25603,381945,576,61,good
25604,381945,576,90,good
25605,381945,576,275,good
25606,381945,734,2,bad
25607,381945,734,39,bad
25608,381945,734,61,bad
25609,381945,734,90,bad
25610,381945,734,275,bad
25611,381945,128,2,good
25612,381945,128,39,good
25613,381945,128,61,good
25614,381945,128,90,good
25615,381945,128,275,good
25616,381945,768,2,good
25617,381945,768,39,good
25618,381945,768,61,good
25619,381945,768,90,good
25620,381945,768,275,good
25621,381945,92,2,bad
25622,381945,92,39,bad
25623,381945,92,61,bad
25624,381945,92,90,bad
25625,381945,92,275,bad
25626,381945,464,2,bad
25627,381945,464,39,bad
25628,381945,464,61,bad
25629,381945,464,90,bad
25630,381945,464,275,bad
25631,381945,352,2,good
25632,381945,352,39,good
25633,381945,352,61,good
25634,381945,352,90,good
25635,381945,352,275,good
25636,381945,306,2,bad
25637,381945,306,39,bad
25638,381945,306,61,bad
25639,381945,306,90,bad
25640,381945,306,275,bad
25641,381945,192,2,good
25642,381945,192,39,good
25643,381945,192,61,good
25644,381945,192,90,good
25645,381945,192,275,good
25646,381945,741,2,bad
25647,381945,741,39,bad
25648,381945,741,61,bad
25649,381945,741,90,bad
25650,381945,741,275,bad
25651,383451,576,2,good
25652,383451,576,39,good
25653,383451,576,61,good
25654,383451,576,90,good
25655,383451,576,275,good
25656,383451,734,2,bad
25657,383451,734,39,bad
25658,383451,734,61,bad
25659,383451,734,90,bad
25660,383451,734,275,bad
25661,383451,128,2,good
25662,383451,128,39,good
25663,383451,128,61,good
25664,383451,128,90,good
25665,383451,128,275,good
25666,383451,768,2,good
25667,383451,768,39,good
25668,383451,768,61,good
25669,383451,768,90,good
25670,383451,768,275,good
25671,383451,92,2,bad
25672,383451,92,39,bad
25673,383451,92,61,bad
25674,383451,92,90,bad
25675,383451,92,275,bad
25676,383451,464,2,bad
25677,383451,464,39,bad
25678,383451,464,61,bad
25679,383451,464,90,bad
25680,383451,464,275,bad
25681,383451,352,2,good
25682,383451,352,39,good
25683,383451,352,61,good
25684,383451,352,90,good
25685,383451,352,275,good
25686,383451,306,2,bad
25687,383451,306,39,bad
25688,383451,306,61,bad
25689,383451,306,90,bad
25690,383451,306,275,bad
25691,383451,192,2,good
25692,383451,192,39,good
25693,383451,192,61,good
25694,383451,192,90,good
25695,383451,192,275,good
25696,383451,741,2,bad
25697,383451,741,39,bad
25698,383451,741,61,bad
25699,383451,741,90,bad
25700,383451,741,275,bad
25701,384641,576,2,good
25702,384641,576,39,good
25703,384641,576,61,good
25704,384641,576,90,good
25705,384641,576,275,good
25706,384641,734,2,bad
25707,384641,734,39,bad
25708,384641,734,61,bad
25709,384641,734,90,bad
25710,384641,734,275,bad
25711,384641,128,2,good
25712,384641,128,39,good
25713,384641,128,61,good
25714,384641,128,90,good
25715,384641,128,275,good
25716,384641,768,2,good
25717,384641,768,39,good
25718,384641,768,61,good
25719,384641,768,90,good
25720,384641,768,275,good
25721,384641,92,2,bad
25722,384641,92,39,bad
25723,384641,92,61,bad
25724,384641,92,90,bad
25725,384641,92,275,bad
25726,384641,464,2,bad
25727,384641,464,39,bad
25728,384641,464,61,bad
25729,384641,464,90,bad
25730,384641,464,275,bad
25731,384641,352,2,good
25732,384641,352,39,good
25733,384641,352,61,good
25734,384641,352,90,good
25735,384641,352,275,good
25736,384641,306,2,bad
25737,384641,306,39,bad
25738,384641,306,61,bad
25739,384641,306,90,bad
25740,384641,306,275,bad
25741,384641,192,2,good
25742,384641,192,39,good
25743,384641,192,61,good
25744,384641,192,90,good
25745,384641,192,275,good
25746,384641,741,2,bad
25747,384641,741,39,bad
25748,384641,741,61,bad
25749,384641,741,90,bad
25750,384641,741,275,bad
25751,390159,576,2,good
25752,390159,576,39,good
25753,390159,576,61,good
25754,390159,576,90,good
25755,390159,576,275,good
25756,390159,734,2,bad
25757,390159,734,39,bad
25758,390159,734,61,bad
25759,390159,734,90,bad
25760,390159,734,275,bad
25761,390159,128,2,good
25762,390159,128,39,good
25763,390159,128,61,good
25764,390159,128,90,good
25765,390159,128,275,good
25766,390159,768,2,good
25767,390159,768,39,good
25768,390159,768,61,good
25769,390159,768,90,good
25770,390159,768,275,good
25771,390159,92,2,bad
25772,390159,92,39,bad
25773,390159,92,61,bad
25774,390159,92,90,bad
25775,390159,92,275,bad
25776,390159,464,2,bad
25777,390159,464,39,bad
25778,390159,464,61,bad
25779,390159,464,90,bad
25780,390159,464,275,bad
25781,390159,352,2,good
25782,390159,352,39,good
25783,390159,352,61,good
25784,390159,352,90,good
25785,390159,352,275,good
25786,390159,306,2,bad
25787,390159,306,39,bad
25788,390159,306,61,bad
25789,390159,306,90,bad
25790,390159,306,275,bad
25791,390159,192,2,good
25792,390159,192,39,good
25793,390159,192,61,good
25794,390159,192,90,good
25795,390159,192,275,good
25796,390159,741,2,bad
25797,390159,741,39,bad
25798,390159,741,61,bad
25799,390159,741,90,bad
25800,390159,741,275,bad
25801,392125,576,2,good
25802,392125,576,39,good
25803,392125,576,61,good
25804,392125,576,90,good
25805,392125,576,275,good
25806,392125,734,2,bad
25807,392125,734,39,bad
25808,392125,734,61,bad
25809,392125,734,90,bad
25810,392125,734,275,bad
25811,392125,128,2,good
25812,392125,128,39,good
25813,392125,128,61,good
25814,392125,128,90,good
25815,392125,128,275,good
25816,392125,768,2,good
25817,392125,768,39,good
25818,392125,768,61,good
25819,392125,768,90,good
25820,392125,768,275,good
25821,392125,92,2,bad
25822,392125,92,39,bad
25823,392125,92,61,bad
25824,392125,92,90,bad
25825,392125,92,275,bad
25826,392125,464,2,bad
25827,392125,464,39,bad
25828,392125,464,61,bad
25829,392125,464,90,bad
25830,392125,464,275,bad
25831,392125,352,2,good
25832,392125,352,39,good
25833,392125,352,61,good
25834,392125,352,90,good
25835,392125,352,275,good
25836,392125,306,2,bad
25837,392125,306,39,bad
25838,392125,306,61,bad
25839,392125,306,90,bad
25840,392125,306,275,bad
25841,392125,192,2,good
25842,392125,192,39,good
25843,392125,192,61,good
25844,392125,192,90,good
25845,392125,192,275,good
25846,392125,741,2,bad
25847,392125,741,39,bad
25848,392125,741,61,bad
25849,392125,741,90,bad
25850,392125,741,275,bad
25851,395364,576,2,good
25852,395364,576,39,good
25853,395364,576,61,good
25854,395364,576,90,good
25855,395364,576,275,good
25856,395364,734,2,bad
25857,395364,734,39,bad
25858,395364,734,61,bad
25859,395364,734,90,bad
25860,395364,734,275,bad
25861,395364,128,2,good
25862,395364,128,39,good
25863,395364,128,61,good
25864,395364,128,90,good
25865,395364,128,275,good
25866,395364,768,2,good
25867,395364,768,39,good
25868,395364,768,61,good
25869,395364,768,90,good
25870,395364,768,275,good
25871,395364,92,2,bad
25872,395364,92,39,bad
25873,395364,92,61,bad
25874,395364,92,90,bad
25875,395364,92,275,bad
25876,395364,464,2,bad
25877,395364,464,39,bad
25878,395364,464,61,bad
25879,395364,464,90,bad
25880,395364,464,275,bad
25881,395364,352,2,good
25882,395364,352,39,good
25883,395364,352,61,good
25884,395364,352,90,good
25885,395364,352,275,good
25886,395364,306,2,bad
25887,395364,306,39,bad
25888,395364,306,61,bad
25889,395364,306,90,bad
25890,395364,306,275,bad
25891,395364,192,2,good
25892,395364,192,39,good
25893,395364,192,61,good
25894,395364,192,90,good
25895,395364,192,275,good
25896,395364,741,2,bad
25897,395364,741,39,bad
25898,395364,741,61,bad
25899,395364,741,90,bad
25900,395364,741,275,bad
25901,407180,576,2,good
25902,407180,576,39,good
25903,407180,576,61,good
25904,407180,576,90,good
25905,407180,576,275,good
25906,407180,734,2,bad
25907,407180,734,39,bad
25908,407180,734,61,bad
25909,407180,734,90,bad
25910,407180,734,275,bad
25911,407180,128,2,good
25912,407180,128,39,good
25913,407180,128,61,good
25914,407180,128,90,good
25915,407180,128,275,good
25916,407180,768,2,good
25917,407180,768,39,good
25918,407180,768,61,good
25919,407180,768,90,good
25920,407180,768,275,good
25921,407180,92,2,bad
25922,407180,92,39,bad
25923,407180,92,61,bad
25924,407180,92,90,bad
25925,407180,92,275,bad
25926,407180,464,2,bad
25927,407180,464,39,bad
25928,407180,464,61,bad
25929,407180,464,90,bad
25930,407180,464,275,bad
25931,407180,352,2,good
25932,407180,352,39,good
25933,407180,352,61,good
25934,407180,352,90,good
25935,407180,352,275,good
25936,407180,306,2,bad
25937,407180,306,39,bad
25938,407180,306,61,bad
25939,407180,306,90,bad
25940,407180,306,275,bad
25941,407180,192,2,good
25942,407180,192,39,good
25943,407180,192,61,good
25944,407180,192,90,good
25945,407180,192,275,good
25946,407180,741,2,bad
25947,407180,741,39,bad
25948,407180,741,61,bad
25949,407180,741,90,bad
25950,407180,741,275,bad
25951,418082,576,2,good
25952,418082,576,39,good
25953,418082,576,61,good
25954,418082,576,90,good
25955,418082,576,275,good
25956,418082,734,2,bad
25957,418082,734,39,bad
25958,418082,734,61,bad
25959,418082,734,90,bad
25960,418082,734,275,bad
25961,418082,128,2,good
25962,418082,128,39,good
25963,418082,128,61,good
25964,418082,128,90,good
25965,418082,128,275,good
25966,418082,768,2,good
25967,418082,768,39,good
25968,418082,768,61,good
25969,418082,768,90,good
25970,418082,768,275,good
25971,418082,92,2,bad
25972,418082,92,39,bad
25973,418082,92,61,bad
25974,418082,92,90,bad
25975,418082,92,275,bad
25976,418082,464,2,bad
25977,418082,464,39,bad
25978,418082,464,61,bad
25979,418082,464,90,bad
25980,418082,464,275,bad
25981,418082,352,2,good
25982,418082,352,39,good
25983,418082,352,61,good
25984,418082,352,90,good
25985,418082,352,275,good
25986,418082,306,2,bad
25987,418082,306,39,bad
25988,418082,306,61,bad
25989,418082,306,90,bad
25990,418082,306,275,bad
25991,418082,192,2,good
25992,418082,192,39,good
25993,418082,192,61,good
25994,418082,192,90,good
25995,418082,192,275,good
25996,418082,741,2,bad
25997,418082,741,39,bad
25998,418082,741,61,bad
25999,418082,741,90,bad
26000,418082,741,275,bad
26001,419521,576,2,good
26002,419521,576,39,good
26003,419521,576,61,good
26004,419521,576,90,good
26005,419521,576,275,good
26006,419521,734,2,bad
26007,419521,734,39,bad
26008,419521,734,61,bad
26009,419521,734,90,bad
26010,419521,734,275,bad
26011,419521,128,2,good
26012,419521,128,39,good
26013,419521,128,61,good
26014,419521,128,90,good
26015,419521,128,275,good
26016,419521,768,2,good
26017,419521,768,39,good
26018,419521,768,61,good
26019,419521,768,90,good
26020,419521,768,275,good
26021,419521,92,2,bad
26022,419521,92,39,bad
26023,419521,92,61,bad
26024,419521,92,90,bad
26025,419521,92,275,bad
26026,419521,464,2,bad
26027,419521,464,39,bad
26028,419521,464,61,bad
26029,419521,464,90,bad
26030,419521,464,275,bad
26031,419521,352,2,good
26032,419521,352,39,good
26033,419521,352,61,good
26034,419521,352,90,good
26035,419521,352,275,good
26036,419521,306,2,bad
26037,419521,306,39,bad
26038,419521,306,61,bad
26039,419521,306,90,bad
26040,419521,306,275,bad
26041,419521,192,2,good
26042,419521,192,39,good
26043,419521,192,61,good
26044,419521,192,90,good
26045,419521,192,275,good
26046,419521,741,2,bad
26047,419521,741,39,bad
26048,419521,741,61,bad
26049,419521,741,90,bad
26050,419521,741,275,bad
26051,420337,576,2,good
26052,420337,576,39,good
26053,420337,576,61,good
26054,420337,576,90,good
26055,420337,576,275,good
26056,420337,734,2,bad
26057,420337,734,39,bad
26058,420337,734,61,bad
26059,420337,734,90,bad
26060,420337,734,275,bad
26061,420337,128,2,good
26062,420337,128,39,good
26063,420337,128,61,good
26064,420337,128,90,good
26065,420337,128,275,good
26066,420337,768,2,good
26067,420337,768,39,good
26068,420337,768,61,good
26069,420337,768,90,good
26070,420337,768,275,good
26071,420337,92,2,bad
26072,420337,92,39,bad
26073,420337,92,61,bad
26074,420337,92,90,bad
26075,420337,92,275,bad
26076,420337,464,2,bad
26077,420337,464,39,bad
26078,420337,464,61,bad
26079,420337,464,90,bad
26080,420337,464,275,bad
26081,420337,352,2,good
26082,420337,352,39,good
26083,420337,352,61,good
26084,420337,352,90,good
26085,420337,352,275,good
26086,420337,306,2,bad
26087,420337,306,39,bad
26088,420337,306,61,bad
26089,420337,306,90,bad
26090,420337,306,275,bad
26091,420337,192,2,good
26092,420337,192,39,good
26093,420337,192,61,good
26094,420337,192,90,good
26095,420337,192,275,good
26096,420337,741,2,bad
26097,420337,741,39,bad
26098,420337,741,61,bad
26099,420337,741,90,bad
26100,420337,741,275,bad
26101,421341,576,2,good
26102,421341,576,39,good
26103,421341,576,61,good
26104,421341,576,90,good
26105,421341,576,275,good
26106,421341,734,2,bad
26107,421341,734,39,bad
26108,421341,734,61,bad
26109,421341,734,90,bad
26110,421341,734,275,bad
26111,421341,128,2,good
26112,421341,128,39,good
26113,421341,128,61,good
26114,421341,128,90,good
26115,421341,128,275,good
26116,421341,768,2,good
26117,421341,768,39,good
26118,421341,768,61,good
26119,421341,768,90,good
26120,421341,768,275,good
26121,421341,92,2,bad
26122,421341,92,39,bad
26123,421341,92,61,bad
26124,421341,92,90,bad
26125,421341,92,275,bad
26126,421341,464,2,bad
26127,421341,464,39,bad
26128,421341,464,61,bad
26129,421341,464,90,bad
26130,421341,464,275,bad
26131,421341,352,2,good
26132,421341,352,39,good
26133,421341,352,61,good
26134,421341,352,90,good
26135,421341,352,275,good
26136,421341,306,2,bad
26137,421341,306,39,bad
26138,421341,306,61,bad
26139,421341,306,90,bad
26140,421341,306,275,bad
26141,421341,192,2,good
26142,421341,192,39,good
26143,421341,192,61,good
26144,421341,192,90,good
26145,421341,192,275,good
26146,421341,741,2,bad
26147,421341,741,39,bad
26148,421341,741,61,bad
26149,421341,741,90,bad
26150,421341,741,275,bad
26151,425164,576,2,good
26152,425164,576,39,good
26153,425164,576,61,good
26154,425164,576,90,good
26155,425164,576,275,good
26156,425164,734,2,bad
26157,425164,734,39,bad
26158,425164,734,61,bad
26159,425164,734,90,bad
26160,425164,734,275,bad
26161,425164,128,2,good
26162,425164,128,39,good
26163,425164,128,61,good
26164,425164,128,90,good
26165,425164,128,275,good
26166,425164,768,2,good
26167,425164,768,39,good
26168,425164,768,61,good
26169,425164,768,90,good
26170,425164,768,275,good
26171,425164,92,2,bad
26172,425164,92,39,bad
26173,425164,92,61,bad
26174,425164,92,90,bad
26175,425164,92,275,bad
26176,425164,464,2,bad
26177,425164,464,39,bad
26178,425164,464,61,bad
26179,425164,464,90,bad
26180,425164,464,275,bad
26181,425164,352,2,good
26182,425164,352,39,good
26183,425164,352,61,good
26184,425164,352,90,good
26185,425164,352,275,good
26186,425164,306,2,bad
26187,425164,306,39,bad
26188,425164,306,61,bad
26189,425164,306,90,bad
26190,425164,306,275,bad
26191,425164,192,2,good
26192,425164,192,39,good
26193,425164,192,61,good
26194,425164,192,90,good
26195,425164,192,275,good
26196,425164,741,2,bad
26197,425164,741,39,bad
26198,425164,741,61,bad
26199,425164,741,90,bad
26200,425164,741,275,bad
26201,428714,576,2,good
26202,428714,576,39,good
26203,428714,576,61,good
26204,428714,576,90,good
26205,428714,576,275,good
26206,428714,734,2,bad
26207,428714,734,39,bad
26208,428714,734,61,bad
26209,428714,734,90,bad
26210,428714,734,275,bad
26211,428714,128,2,good
26212,428714,128,39,good
26213,428714,128,61,good
26214,428714,128,90,good
26215,428714,128,275,good
26216,428714,768,2,good
26217,428714,768,39,good
26218,428714,768,61,good
26219,428714,768,90,good
26220,428714,768,275,good
26221,428714,92,2,bad
26222,428714,92,39,bad
26223,428714,92,61,bad
26224,428714,92,90,bad
26225,428714,92,275,bad
26226,428714,464,2,bad
26227,428714,464,39,bad
26228,428714,464,61,bad
26229,428714,464,90,bad
26230,428714,464,275,bad
26231,428714,352,2,good
26232,428714,352,39,good
26233,428714,352,61,good
26234,428714,352,90,good
26235,428714,352,275,good
26236,428714,306,2,bad
26237,428714,306,39,bad
26238,428714,306,61,bad
26239,428714,306,90,bad
26240,428714,306,275,bad
26241,428714,192,2,good
26242,428714,192,39,good
26243,428714,192,61,good
26244,428714,192,90,good
26245,428714,192,275,good
26246,428714,741,2,bad
26247,428714,741,39,bad
26248,428714,741,61,bad
26249,428714,741,90,bad
26250,428714,741,275,bad
26251,429214,576,2,good
26252,429214,576,39,good
26253,429214,576,61,good
26254,429214,576,90,good
26255,429214,576,275,good
26256,429214,734,2,bad
26257,429214,734,39,bad
26258,429214,734,61,bad
26259,429214,734,90,bad
26260,429214,734,275,bad
26261,429214,128,2,good
26262,429214,128,39,good
26263,429214,128,61,good
26264,429214,128,90,good
26265,429214,128,275,good
26266,429214,768,2,good
26267,429214,768,39,good
26268,429214,768,61,good
26269,429214,768,90,good
26270,429214,768,275,good
26271,429214,92,2,bad
26272,429214,92,39,bad
26273,429214,92,61,bad
26274,429214,92,90,bad
26275,429214,92,275,bad
26276,429214,464,2,bad
26277,429214,464,39,bad
26278,429214,464,61,bad
26279,429214,464,90,bad
26280,429214,464,275,bad
26281,429214,352,2,good
26282,429214,352,39,good
26283,429214,352,61,good
26284,429214,352,90,good
26285,429214,352,275,good
26286,429214,306,2,bad
26287,429214,306,39,bad
26288,429214,306,61,bad
26289,429214,306,90,bad
26290,429214,306,275,bad
26291,429214,192,2,good
26292,429214,192,39,good
26293,429214,192,61,good
26294,429214,192,90,good
26295,429214,192,275,good
26296,429214,741,2,bad
26297,429214,741,39,bad
26298,429214,741,61,bad
26299,429214,741,90,bad
26300,429214,741,275,bad
26301,438519,576,2,good
26302,438519,576,39,good
26303,438519,576,61,good
26304,438519,576,90,good
26305,438519,576,275,good
26306,438519,734,2,bad
26307,438519,734,39,bad
26308,438519,734,61,bad
26309,438519,734,90,bad
26310,438519,734,275,bad
26311,438519,128,2,good
26312,438519,128,39,good
26313,438519,128,61,good
26314,438519,128,90,good
26315,438519,128,275,good
26316,438519,768,2,good
26317,438519,768,39,good
26318,438519,768,61,good
26319,438519,768,90,good
26320,438519,768,275,good
26321,438519,92,2,bad
26322,438519,92,39,bad
26323,438519,92,61,bad
26324,438519,92,90,bad
26325,438519,92,275,bad
26326,438519,464,2,bad
26327,438519,464,39,bad
26328,438519,464,61,bad
26329,438519,464,90,bad
26330,438519,464,275,bad
26331,438519,352,2,good
26332,438519,352,39,good
26333,438519,352,61,good
26334,438519,352,90,good
26335,438519,352,275,good
26336,438519,306,2,bad
26337,438519,306,39,bad
26338,438519,306,61,bad
26339,438519,306,90,bad
26340,438519,306,275,bad
26341,438519,192,2,good
26342,438519,192,39,good
26343,438519,192,61,good
26344,438519,192,90,good
26345,438519,192,275,good
26346,438519,741,2,bad
26347,438519,741,39,bad
26348,438519,741,61,bad
26349,438519,741,90,bad
26350,438519,741,275,bad
26351,442114,576,2,good
26352,442114,576,39,good
26353,442114,576,61,good
26354,442114,576,90,good
26355,442114,576,275,good
26356,442114,734,2,bad
26357,442114,734,39,bad
26358,442114,734,61,bad
26359,442114,734,90,bad
26360,442114,734,275,bad
26361,442114,128,2,good
26362,442114,128,39,good
26363,442114,128,61,good
26364,442114,128,90,good
26365,442114,128,275,good
26366,442114,768,2,good
26367,442114,768,39,good
26368,442114,768,61,good
26369,442114,768,90,good
26370,442114,768,275,good
26371,442114,92,2,bad
26372,442114,92,39,bad
26373,442114,92,61,bad
26374,442114,92,90,bad
26375,442114,92,275,bad
26376,442114,464,2,bad
26377,442114,464,39,bad
26378,442114,464,61,bad
26379,442114,464,90,bad
26380,442114,464,275,bad
26381,442114,352,2,good
26382,442114,352,39,good
26383,442114,352,61,good
26384,442114,352,90,good
26385,442114,352,275,good
26386,442114,306,2,bad
26387,442114,306,39,bad
26388,442114,306,61,bad
26389,442114,306,90,bad
26390,442114,306,275,bad
26391,442114,192,2,good
26392,442114,192,39,good
26393,442114,192,61,good
26394,442114,192,90,good
26395,442114,192,275,good
26396,442114,741,2,bad
26397,442114,741,39,bad
26398,442114,741,61,bad
26399,442114,741,90,bad
26400,442114,741,275,bad
26401,452955,576,2,good
26402,452955,576,39,good
26403,452955,576,61,good
26404,452955,576,90,good
26405,452955,576,275,good
26406,452955,734,2,bad
26407,452955,734,39,bad
26408,452955,734,61,bad
26409,452955,734,90,bad
26410,452955,734,275,bad
26411,452955,128,2,good
26412,452955,128,39,good
26413,452955,128,61,good
26414,452955,128,90,good
26415,452955,128,275,good
26416,452955,768,2,good
26417,452955,768,39,good
26418,452955,768,61,good
26419,452955,768,90,good
26420,452955,768,275,good
26421,452955,92,2,bad
26422,452955,92,39,bad
26423,452955,92,61,bad
26424,452955,92,90,bad
26425,452955,92,275,bad
26426,452955,464,2,bad
26427,452955,464,39,bad
26428,452955,464,61,bad
26429,452955,464,90,bad
26430,452955,464,275,bad
26431,452955,352,2,good
26432,452955,352,39,good
26433,452955,352,61,good
26434,452955,352,90,good
26435,452955,352,275,good
26436,452955,306,2,bad
26437,452955,306,39,bad
26438,452955,306,61,bad
26439,452955,306,90,bad
26440,452955,306,275,bad
26441,452955,192,2,good
26442,452955,192,39,good
26443,452955,192,61,good
26444,452955,192,90,good
26445,452955,192,275,good
26446,452955,741,2,bad
26447,452955,741,39,bad
26448,452955,741,61,bad
26449,452955,741,90,bad
26450,452955,741,275,bad
26451,456917,576,2,good
26452,456917,576,39,good
26453,456917,576,61,good
26454,456917,576,90,good
26455,456917,576,275,good
26456,456917,734,2,bad
26457,456917,734,39,bad
26458,456917,734,61,bad
26459,456917,734,90,bad
26460,456917,734,275,bad
26461,456917,128,2,good
26462,456917,128,39,good
26463,456917,128,61,good
26464,456917,128,90,good
26465,456917,128,275,good
26466,456917,768,2,good
26467,456917,768,39,good
26468,456917,768,61,good
26469,456917,768,90,good
26470,456917,768,275,good
26471,456917,92,2,bad
26472,456917,92,39,bad
26473,456917,92,61,bad
26474,456917,92,90,bad
26475,456917,92,275,bad
26476,456917,464,2,bad
26477,456917,464,39,bad
26478,456917,464,61,bad
26479,456917,464,90,bad
26480,456917,464,275,bad
26481,456917,352,2,good
26482,456917,352,39,good
26483,456917,352,61,good
26484,456917,352,90,good
26485,456917,352,275,good
26486,456917,306,2,bad
26487,456917,306,39,bad
26488,456917,306,61,bad
26489,456917,306,90,bad
26490,456917,306,275,bad
26491,456917,192,2,good
26492,456917,192,39,good
26493,456917,192,61,good
26494,456917,192,90,good
26495,456917,192,275,good
26496,456917,741,2,bad
26497,456917,741,39,bad
26498,456917,741,61,bad
26499,456917,741,90,bad
26500,456917,741,275,bad
26501,459703,576,2,good
26502,459703,576,39,good
26503,459703,576,61,good
26504,459703,576,90,good
26505,459703,576,275,good
26506,459703,734,2,bad
26507,459703,734,39,bad
26508,459703,734,61,bad
26509,459703,734,90,bad
26510,459703,734,275,bad
26511,459703,128,2,good
26512,459703,128,39,good
26513,459703,128,61,good
26514,459703,128,90,good
26515,459703,128,275,good
26516,459703,768,2,good
26517,459703,768,39,good
26518,459703,768,61,good
26519,459703,768,90,good
26520,459703,768,275,good
26521,459703,92,2,bad
26522,459703,92,39,bad
26523,459703,92,61,bad
26524,459703,92,90,bad
26525,459703,92,275,bad
26526,459703,464,2,bad
26527,459703,464,39,bad
26528,459703,464,61,bad
26529,459703,464,90,bad
26530,459703,464,275,bad
26531,459703,352,2,good
26532,459703,352,39,good
26533,459703,352,61,good
26534,459703,352,90,good
26535,459703,352,275,good
26536,459703,306,2,bad
26537,459703,306,39,bad
26538,459703,306,61,bad
26539,459703,306,90,bad
26540,459703,306,275,bad
26541,459703,192,2,good
26542,459703,192,39,good
26543,459703,192,61,good
26544,459703,192,90,good
26545,459703,192,275,good
26546,459703,741,2,bad
26547,459703,741,39,bad
26548,459703,741,61,bad
26549,459703,741,90,bad
26550,459703,741,275,bad
26551,464443,576,2,good
26552,464443,576,39,good
26553,464443,576,61,good
26554,464443,576,90,good
26555,464443,576,275,good
26556,464443,734,2,bad
26557,464443,734,39,bad
26558,464443,734,61,bad
26559,464443,734,90,bad
26560,464443,734,275,bad
26561,464443,128,2,good
26562,464443,128,39,good
26563,464443,128,61,good
26564,464443,128,90,good
26565,464443,128,275,good
26566,464443,768,2,good
26567,464443,768,39,good
26568,464443,768,61,good
26569,464443,768,90,good
26570,464443,768,275,good
26571,464443,92,2,bad
26572,464443,92,39,bad
26573,464443,92,61,bad
26574,464443,92,90,bad
26575,464443,92,275,bad
26576,464443,464,2,bad
26577,464443,464,39,bad
26578,464443,464,61,bad
26579,464443,464,90,bad
26580,464443,464,275,bad
26581,464443,352,2,good
26582,464443,352,39,good
26583,464443,352,61,good
26584,464443,352,90,good
26585,464443,352,275,good
26586,464443,306,2,bad
26587,464443,306,39,bad
26588,464443,306,61,bad
26589,464443,306,90,bad
26590,464443,306,275,bad
26591,464443,192,2,good
26592,464443,192,39,good
26593,464443,192,61,good
26594,464443,192,90,good
26595,464443,192,275,good
26596,464443,741,2,bad
26597,464443,741,39,bad
26598,464443,741,61,bad
26599,464443,741,90,bad
26600,464443,741,275,bad
26601,472410,576,2,good
26602,472410,576,39,good
26603,472410,576,61,good
26604,472410,576,90,good
26605,472410,576,275,good
26606,472410,734,2,bad
26607,472410,734,39,bad
26608,472410,734,61,bad
26609,472410,734,90,bad
26610,472410,734,275,bad
26611,472410,128,2,good
26612,472410,128,39,good
26613,472410,128,61,good
26614,472410,128,90,good
26615,472410,128,275,good
26616,472410,768,2,good
26617,472410,768,39,good
26618,472410,768,61,good
26619,472410,768,90,good
26620,472410,768,275,good
26621,472410,92,2,bad
26622,472410,92,39,bad
26623,472410,92,61,bad
26624,472410,92,90,bad
26625,472410,92,275,bad
26626,472410,464,2,bad
26627,472410,464,39,bad
26628,472410,464,61,bad
26629,472410,464,90,bad
26630,472410,464,275,bad
26631,472410,352,2,good
26632,472410,352,39,good
26633,472410,352,61,good
26634,472410,352,90,good
26635,472410,352,275,good
26636,472410,306,2,bad
26637,472410,306,39,bad
26638,472410,306,61,bad
26639,472410,306,90,bad
26640,472410,306,275,bad
26641,472410,192,2,good
26642,472410,192,39,good
26643,472410,192,61,good
26644,472410,192,90,good
26645,472410,192,275,good
26646,472410,741,2,bad
26647,472410,741,39,bad
26648,472410,741,61,bad
26649,472410,741,90,bad
26650,472410,741,275,bad
26651,490237,576,2,good
26652,490237,576,39,good
26653,490237,576,61,good
26654,490237,576,90,good
26655,490237,576,275,good
26656,490237,734,2,bad
26657,490237,734,39,bad
26658,490237,734,61,bad
26659,490237,734,90,bad
26660,490237,734,275,bad
26661,490237,128,2,good
26662,490237,128,39,good
26663,490237,128,61,good
26664,490237,128,90,good
26665,490237,128,275,good
26666,490237,768,2,good
26667,490237,768,39,good
26668,490237,768,61,good
26669,490237,768,90,good
26670,490237,768,275,good
26671,490237,92,2,bad
26672,490237,92,39,bad
26673,490237,92,61,bad
26674,490237,92,90,bad
26675,490237,92,275,bad
26676,490237,464,2,bad
26677,490237,464,39,bad
26678,490237,464,61,bad
26679,490237,464,90,bad
26680,490237,464,275,bad
26681,490237,352,2,good
26682,490237,352,39,good
26683,490237,352,61,good
26684,490237,352,90,good
26685,490237,352,275,good
26686,490237,306,2,bad
