Index,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment
5204,139183,580,23,bad
5205,139183,580,47,bad
5206,139183,580,126,bad
5207,139183,580,179,bad
5208,139183,580,227,bad
5209,139183,580,348,bad
5210,139183,580,848,bad
5211,139183,553,5,bad
5212,139183,553,8,bad
5213,139183,553,13,bad
5214,139183,553,23,bad
5215,139183,553,47,bad
5216,139183,553,126,bad
5217,139183,553,179,bad
5218,139183,553,227,bad
5219,139183,553,348,bad
5220,139183,553,848,bad
5221,139183,304,5,bad
5222,139183,304,8,bad
5223,139183,304,13,bad
5224,139183,304,23,bad
5225,139183,304,47,bad
5226,139183,304,126,bad
5227,139183,304,179,bad
5228,139183,304,227,bad
5229,139183,304,348,bad
5230,139183,304,848,bad
5231,139183,288,5,good
5232,139183,288,8,good
5233,139183,288,13,good
5234,139183,288,23,good
5235,139183,288,47,good
5236,139183,288,126,good
5237,139183,288,179,good
5238,139183,288,227,good
5239,139183,288,348,good
5240,139183,288,848,good
5241,139183,768,5,good
5242,139183,768,8,good
5243,139183,768,13,good
5244,139183,768,23,good
5245,139183,768,47,good
5246,139183,768,126,good
5247,139183,768,179,good
5248,139183,768,227,good
5249,139183,768,348,good
5250,139183,768,848,good
5251,139183,960,5,good
5252,139183,960,8,good
5253,139183,960,13,good
5254,139183,960,23,good
5255,139183,960,47,good
5256,139183,960,126,good
5257,139183,960,179,good
5258,139183,960,227,good
5259,139183,960,348,good
5260,139183,960,848,good
5261,139183,215,5,bad
5262,139183,215,8,bad
5263,139183,215,13,bad
5264,139183,215,23,bad
5265,139183,215,47,bad
5266,139183,215,126,bad
5267,139183,215,179,bad
5268,139183,215,227,bad
5269,139183,215,348,bad
5270,139183,215,848,bad
5271,139183,160,5,good
5272,139183,160,8,good
5273,139183,160,13,good
5274,139183,160,23,good
5275,139183,160,47,good
5276,139183,160,126,good
5277,139183,160,179,good
5278,139183,160,227,good
5279,139183,160,348,good
5280,139183,160,848,good
5281,139183,247,5,bad
5282,139183,247,8,bad
5283,139183,247,13,bad
5284,139183,247,23,bad
5285,139183,247,47,bad
5286,139183,247,126,bad
5287,139183,247,179,bad
5288,139183,247,227,bad
5289,139183,247,348,bad
5290,139183,247,848,bad
5291,139183,640,5,good
5292,139183,640,8,good
5293,139183,640,13,good
5294,139183,640,23,good
5295,139183,640,47,good
5296,139183,640,126,good
5297,139183,640,179,good
5298,139183,640,227,good
5299,139183,640,348,good
5300,139183,640,848,good
5301,142195,580,5,bad
5302,142195,580,8,bad
5303,142195,580,13,bad
5304,142195,580,23,bad
5305,142195,580,47,bad
5306,142195,580,126,bad
5307,142195,580,179,bad
5308,142195,580,227,bad
5309,142195,580,348,bad
5310,142195,580,848,bad
5311,142195,553,5,bad
5312,142195,553,8,bad
5313,142195,553,13,bad
5314,142195,553,23,bad
5315,142195,553,47,bad
5316,142195,553,126,bad
5317,142195,553,179,bad
5318,142195,553,227,bad
5319,142195,553,348,bad
5320,142195,553,848,bad
5321,142195,304,5,bad
5322,142195,304,8,bad
5323,142195,304,13,bad
5324,142195,304,23,bad
5325,142195,304,47,bad
5326,142195,304,126,bad
5327,142195,304,179,bad
5328,142195,304,227,bad
5329,142195,304,348,bad
5330,142195,304,848,bad
5331,142195,288,5,good
5332,142195,288,8,good
5333,142195,288,13,good
5334,142195,288,23,good
5335,142195,288,47,good
5336,142195,288,126,good
5337,142195,288,179,good
5338,142195,288,227,good
5339,142195,288,348,good
5340,142195,288,848,good
5341,142195,768,5,good
5342,142195,768,8,good
5343,142195,768,13,good
5344,142195,768,23,good
5345,142195,768,47,good
5346,142195,768,126,good
5347,142195,768,179,good
5348,142195,768,227,good
5349,142195,768,348,good
5350,142195,768,848,good
5351,142195,960,5,good
5352,142195,960,8,good
5353,142195,960,13,good
5354,142195,960,23,good
5355,142195,960,47,good
5356,142195,960,126,good
5357,142195,960,179,good
5358,142195,960,227,good
5359,142195,960,348,good
5360,142195,960,848,good
5361,142195,215,5,bad
5362,142195,215,8,bad
5363,142195,215,13,bad
5364,142195,215,23,bad
5365,142195,215,47,bad
5366,142195,215,126,bad
5367,142195,215,179,bad
5368,142195,215,227,bad
5369,142195,215,348,bad
5370,142195,215,848,bad
5371,142195,160,5,good
5372,142195,160,8,good
5373,142195,160,13,good
5374,142195,160,23,good
5375,142195,160,47,good
5376,142195,160,126,good
5377,142195,160,179,good
5378,142195,160,227,good
5379,142195,160,348,good
5380,142195,160,848,good
5381,142195,247,5,bad
5382,142195,247,8,bad
5383,142195,247,13,bad
5384,142195,247,23,bad
5385,142195,247,47,bad
5386,142195,247,126,bad
5387,142195,247,179,bad
5388,142195,247,227,bad
5389,142195,247,348,bad
5390,142195,247,848,bad
5391,142195,640,5,good
5392,142195,640,8,good
5393,142195,640,13,good
5394,142195,640,23,good
5395,142195,640,47,good
5396,142195,640,126,good
5397,142195,640,179,good
5398,142195,640,227,good
5399,142195,640,348,good
5400,142195,640,848,good
5401,144049,580,5,bad
5402,144049,580,8,bad
5403,144049,580,13,bad
5404,144049,580,23,bad
5405,144049,580,47,bad
5406,144049,580,126,bad
5407,144049,580,179,bad
5408,144049,580,227,bad
5409,144049,580,348,bad
5410,144049,580,848,bad
5411,144049,553,5,bad
5412,144049,553,8,bad
5413,144049,553,13,bad
5414,144049,553,23,bad
5415,144049,553,47,bad
5416,144049,553,126,bad
5417,144049,553,179,bad
5418,144049,553,227,bad
5419,144049,553,348,bad
5420,144049,553,848,bad
5421,144049,304,5,bad
5422,144049,304,8,bad
5423,144049,304,13,bad
5424,144049,304,23,bad
5425,144049,304,47,bad
5426,144049,304,126,bad
5427,144049,304,179,bad
5428,144049,304,227,bad
5429,144049,304,348,bad
5430,144049,304,848,bad
5431,144049,288,5,good
5432,144049,288,8,good
5433,144049,288,13,good
5434,144049,288,23,good
5435,144049,288,47,good
5436,144049,288,126,good
5437,144049,288,179,good
5438,144049,288,227,good
5439,144049,288,348,good
5440,144049,288,848,good
5441,144049,768,5,good
5442,144049,768,8,good
5443,144049,768,13,good
5444,144049,768,23,good
5445,144049,768,47,good
5446,144049,768,126,good
5447,144049,768,179,good
5448,144049,768,227,good
5449,144049,768,348,good
5450,144049,768,848,good
5451,144049,960,5,good
5452,144049,960,8,good
5453,144049,960,13,good
5454,144049,960,23,good
5455,144049,960,47,good
5456,144049,960,126,good
5457,144049,960,179,good
5458,144049,960,227,good
5459,144049,960,348,good
5460,144049,960,848,good
5461,144049,215,5,bad
5462,144049,215,8,bad
5463,144049,215,13,bad
5464,144049,215,23,bad
5465,144049,215,47,bad
5466,144049,215,126,bad
5467,144049,215,179,bad
5468,144049,215,227,bad
5469,144049,215,348,bad
5470,144049,215,848,bad
5471,144049,160,5,good
5472,144049,160,8,good
5473,144049,160,13,good
5474,144049,160,23,good
5475,144049,160,47,good
5476,144049,160,126,good
5477,144049,160,179,good
5478,144049,160,227,good
5479,144049,160,348,good
5480,144049,160,848,good
5481,144049,247,5,bad
5482,144049,247,8,bad
5483,144049,247,13,bad
5484,144049,247,23,bad
5485,144049,247,47,bad
5486,144049,247,126,bad
5487,144049,247,179,bad
5488,144049,247,227,bad
5489,144049,247,348,bad
5490,144049,247,848,bad
5491,144049,640,5,good
5492,144049,640,8,good
5493,144049,640,13,good
5494,144049,640,23,good
5495,144049,640,47,good
5496,144049,640,126,good
5497,144049,640,179,good
5498,144049,640,227,good
5499,144049,640,348,good
5500,144049,640,848,good
5501,165050,580,5,bad
5502,165050,580,8,bad
5503,165050,580,13,bad
5504,165050,580,23,bad
5505,165050,580,47,bad
5506,165050,580,126,bad
5507,165050,580,179,bad
5508,165050,580,227,bad
5509,165050,580,348,bad
5510,165050,580,848,bad
5511,165050,553,5,bad
5512,165050,553,8,bad
5513,165050,553,13,bad
5514,165050,553,23,bad
5515,165050,553,47,bad
5516,165050,553,126,bad
5517,165050,553,179,bad
5518,165050,553,227,bad
5519,165050,553,348,bad
5520,165050,553,848,bad
5521,165050,304,5,bad
5522,165050,304,8,bad
5523,165050,304,13,bad
5524,165050,304,23,bad
5525,165050,304,47,bad
5526,165050,304,126,bad
5527,165050,304,179,bad
5528,165050,304,227,bad
5529,165050,304,348,bad
5530,165050,304,848,bad
5531,165050,288,5,good
5532,165050,288,8,good
5533,165050,288,13,good
5534,165050,288,23,good
5535,165050,288,47,good
5536,165050,288,126,good
5537,165050,288,179,good
5538,165050,288,227,good
5539,165050,288,348,good
5540,165050,288,848,good
5541,165050,768,5,good
5542,165050,768,8,good
5543,165050,768,13,good
5544,165050,768,23,good
5545,165050,768,47,good
5546,165050,768,126,good
5547,165050,768,179,good
5548,165050,768,227,good
5549,165050,768,348,good
5550,165050,768,848,good
5551,165050,960,5,good
5552,165050,960,8,good
5553,165050,960,13,good
5554,165050,960,23,good
5555,165050,960,47,good
5556,165050,960,126,good
5557,165050,960,179,good
5558,165050,960,227,good
5559,165050,960,348,good
5560,165050,960,848,good
5561,165050,215,5,bad
5562,165050,215,8,bad
5563,165050,215,13,bad
5564,165050,215,23,bad
5565,165050,215,47,bad
5566,165050,215,126,bad
5567,165050,215,179,bad
5568,165050,215,227,bad
5569,165050,215,348,bad
5570,165050,215,848,bad
5571,165050,160,5,good
5572,165050,160,8,good
5573,165050,160,13,good
5574,165050,160,23,good
5575,165050,160,47,good
5576,165050,160,126,good
5577,165050,160,179,good
5578,165050,160,227,good
5579,165050,160,348,good
5580,165050,160,848,good
5581,165050,247,5,bad
5582,165050,247,8,bad
5583,165050,247,13,bad
5584,165050,247,23,bad
5585,165050,247,47,bad
5586,165050,247,126,bad
5587,165050,247,179,bad
5588,165050,247,227,bad
5589,165050,247,348,bad
5590,165050,247,848,bad
5591,165050,640,5,good
5592,165050,640,8,good
5593,165050,640,13,good
5594,165050,640,23,good
5595,165050,640,47,good
5596,165050,640,126,good
5597,165050,640,179,good
5598,165050,640,227,good
5599,165050,640,348,good
5600,165050,640,848,good
5601,171865,580,5,bad
5602,171865,580,8,bad
5603,171865,580,13,bad
5604,171865,580,23,bad
5605,171865,580,47,bad
5606,171865,580,126,bad
5607,171865,580,179,bad
5608,171865,580,227,bad
5609,171865,580,348,bad
5610,171865,580,848,bad
5611,171865,553,5,bad
5612,171865,553,8,bad
5613,171865,553,13,bad
5614,171865,553,23,bad
5615,171865,553,47,bad
5616,171865,553,126,bad
5617,171865,553,179,bad
5618,171865,553,227,bad
5619,171865,553,348,bad
5620,171865,553,848,bad
5621,171865,304,5,bad
5622,171865,304,8,bad
5623,171865,304,13,bad
5624,171865,304,23,bad
5625,171865,304,47,bad
5626,171865,304,126,bad
5627,171865,304,179,bad
5628,171865,304,227,bad
5629,171865,304,348,bad
5630,171865,304,848,bad
5631,171865,288,5,good
5632,171865,288,8,good
5633,171865,288,13,good
5634,171865,288,23,good
5635,171865,288,47,good
5636,171865,288,126,good
5637,171865,288,179,good
5638,171865,288,227,good
5639,171865,288,348,good
5640,171865,288,848,good
5641,171865,768,5,good
5642,171865,768,8,good
5643,171865,768,13,good
5644,171865,768,23,good
5645,171865,768,47,good
5646,171865,768,126,good
5647,171865,768,179,good
5648,171865,768,227,good
5649,171865,768,348,good
5650,171865,768,848,good
5651,171865,960,5,good
5652,171865,960,8,good
5653,171865,960,13,good
5654,171865,960,23,good
5655,171865,960,47,good
5656,171865,960,126,good
5657,171865,960,179,good
5658,171865,960,227,good
5659,171865,960,348,good
5660,171865,960,848,good
5661,171865,215,5,bad
5662,171865,215,8,bad
5663,171865,215,13,bad
5664,171865,215,23,bad
5665,171865,215,47,bad
5666,171865,215,126,bad
5667,171865,215,179,bad
5668,171865,215,227,bad
5669,171865,215,348,bad
5670,171865,215,848,bad
5671,171865,160,5,good
5672,171865,160,8,good
5673,171865,160,13,good
5674,171865,160,23,good
5675,171865,160,47,good
5676,171865,160,126,good
5677,171865,160,179,good
5678,171865,160,227,good
5679,171865,160,348,good
5680,171865,160,848,good
5681,171865,247,5,bad
5682,171865,247,8,bad
5683,171865,247,13,bad
5684,171865,247,23,bad
5685,171865,247,47,bad
5686,171865,247,126,bad
5687,171865,247,179,bad
5688,171865,247,227,bad
5689,171865,247,348,bad
5690,171865,247,848,bad
5691,171865,640,5,good
5692,171865,640,8,good
5693,171865,640,13,good
5694,171865,640,23,good
5695,171865,640,47,good
5696,171865,640,126,good
5697,171865,640,179,good
5698,171865,640,227,good
5699,171865,640,348,good
5700,171865,640,848,good
5701,186980,580,5,bad
5702,186980,580,8,bad
5703,186980,580,13,bad
5704,186980,580,23,bad
5705,186980,580,47,bad
5706,186980,580,126,bad
5707,186980,580,179,bad
5708,186980,580,227,bad
5709,186980,580,348,bad
5710,186980,580,848,bad
5711,186980,553,5,bad
5712,186980,553,8,bad
5713,186980,553,13,bad
5714,186980,553,23,bad
5715,186980,553,47,bad
5716,186980,553,126,bad
5717,186980,553,179,bad
5718,186980,553,227,bad
5719,186980,553,348,bad
5720,186980,553,848,bad
5721,186980,304,5,bad
5722,186980,304,8,bad
5723,186980,304,13,bad
5724,186980,304,23,bad
5725,186980,304,47,bad
5726,186980,304,126,bad
5727,186980,304,179,bad
5728,186980,304,227,bad
5729,186980,304,348,bad
5730,186980,304,848,bad
5731,186980,288,5,good
5732,186980,288,8,good
5733,186980,288,13,good
5734,186980,288,23,good
5735,186980,288,47,good
5736,186980,288,126,good
5737,186980,288,179,good
5738,186980,288,227,good
5739,186980,288,348,good
5740,186980,288,848,good
5741,186980,768,5,good
5742,186980,768,8,good
5743,186980,768,13,good
5744,186980,768,23,good
5745,186980,768,47,good
5746,186980,768,126,good
5747,186980,768,179,good
5748,186980,768,227,good
5749,186980,768,348,good
5750,186980,768,848,good
5751,186980,960,5,good
5752,186980,960,8,good
5753,186980,960,13,good
5754,186980,960,23,good
5755,186980,960,47,good
5756,186980,960,126,good
5757,186980,960,179,good
5758,186980,960,227,good
5759,186980,960,348,good
5760,186980,960,848,good
5761,186980,215,5,bad
5762,186980,215,8,bad
5763,186980,215,13,bad
5764,186980,215,23,bad
5765,186980,215,47,bad
5766,186980,215,126,bad
5767,186980,215,179,bad
5768,186980,215,227,bad
5769,186980,215,348,bad
5770,186980,215,848,bad
5771,186980,160,5,good
5772,186980,160,8,good
5773,186980,160,13,good
5774,186980,160,23,good
5775,186980,160,47,good
5776,186980,160,126,good
5777,186980,160,179,good
5778,186980,160,227,good
5779,186980,160,348,good
5780,186980,160,848,good
5781,186980,247,5,bad
5782,186980,247,8,bad
5783,186980,247,13,bad
5784,186980,247,23,bad
5785,186980,247,47,bad
5786,186980,247,126,bad
5787,186980,247,179,bad
5788,186980,247,227,bad
5789,186980,247,348,bad
5790,186980,247,848,bad
5791,186980,640,5,good
5792,186980,640,8,good
5793,186980,640,13,good
5794,186980,640,23,good
5795,186980,640,47,good
5796,186980,640,126,good
5797,186980,640,179,good
5798,186980,640,227,good
5799,186980,640,348,good
5800,186980,640,848,good
5801,190914,580,5,bad
5802,190914,580,8,bad
5803,190914,580,13,bad
5804,190914,580,23,bad
5805,190914,580,47,bad
5806,190914,580,126,bad
5807,190914,580,179,bad
5808,190914,580,227,bad
5809,190914,580,348,bad
5810,190914,580,848,bad
5811,190914,553,5,bad
5812,190914,553,8,bad
5813,190914,553,13,bad
5814,190914,553,23,bad
5815,190914,553,47,bad
5816,190914,553,126,bad
5817,190914,553,179,bad
5818,190914,553,227,bad
5819,190914,553,348,bad
5820,190914,553,848,bad
5821,190914,304,5,bad
5822,190914,304,8,bad
5823,190914,304,13,bad
5824,190914,304,23,bad
5825,190914,304,47,bad
5826,190914,304,126,bad
5827,190914,304,179,bad
5828,190914,304,227,bad
5829,190914,304,348,bad
5830,190914,304,848,bad
5831,190914,288,5,good
5832,190914,288,8,good
5833,190914,288,13,good
5834,190914,288,23,good
5835,190914,288,47,good
5836,190914,288,126,good
5837,190914,288,179,good
5838,190914,288,227,good
5839,190914,288,348,good
5840,190914,288,848,good
5841,190914,768,5,good
5842,190914,768,8,good
5843,190914,768,13,good
5844,190914,768,23,good
5845,190914,768,47,good
5846,190914,768,126,good
5847,190914,768,179,good
5848,190914,768,227,good
5849,190914,768,348,good
5850,190914,768,848,good
5851,190914,960,5,good
5852,190914,960,8,good
5853,190914,960,13,good
5854,190914,960,23,good
5855,190914,960,47,good
5856,190914,960,126,good
5857,190914,960,179,good
5858,190914,960,227,good
5859,190914,960,348,good
5860,190914,960,848,good
5861,190914,215,5,bad
5862,190914,215,8,bad
5863,190914,215,13,bad
5864,190914,215,23,bad
5865,190914,215,47,bad
5866,190914,215,126,bad
5867,190914,215,179,bad
5868,190914,215,227,bad
5869,190914,215,348,bad
5870,190914,215,848,bad
5871,190914,160,5,good
5872,190914,160,8,good
5873,190914,160,13,good
5874,190914,160,23,good
5875,190914,160,47,good
5876,190914,160,126,good
5877,190914,160,179,good
5878,190914,160,227,good
5879,190914,160,348,good
5880,190914,160,848,good
5881,190914,247,5,bad
5882,190914,247,8,bad
5883,190914,247,13,bad
5884,190914,247,23,bad
5885,190914,247,47,bad
5886,190914,247,126,bad
5887,190914,247,179,bad
5888,190914,247,227,bad
5889,190914,247,348,bad
5890,190914,247,848,bad
5891,190914,640,5,good
5892,190914,640,8,good
5893,190914,640,13,good
5894,190914,640,23,good
5895,190914,640,47,good
5896,190914,640,126,good
5897,190914,640,179,good
5898,190914,640,227,good
5899,190914,640,348,good
5900,190914,640,848,good
5901,212962,580,5,bad
5902,212962,580,8,bad
5903,212962,580,13,bad
5904,212962,580,23,bad
5905,212962,580,47,bad
5906,212962,580,126,bad
5907,212962,580,179,bad
5908,212962,580,227,bad
5909,212962,580,348,bad
5910,212962,580,848,bad
5911,212962,553,5,bad
5912,212962,553,8,bad
5913,212962,553,13,bad
5914,212962,553,23,bad
5915,212962,553,47,bad
5916,212962,553,126,bad
5917,212962,553,179,bad
5918,212962,553,227,bad
5919,212962,553,348,bad
5920,212962,553,848,bad
5921,212962,304,5,bad
5922,212962,304,8,bad
5923,212962,304,13,bad
5924,212962,304,23,bad
5925,212962,304,47,bad
5926,212962,304,126,bad
5927,212962,304,179,bad
5928,212962,304,227,bad
5929,212962,304,348,bad
5930,212962,304,848,bad
5931,212962,288,5,good
5932,212962,288,8,good
5933,212962,288,13,good
5934,212962,288,23,good
5935,212962,288,47,good
5936,212962,288,126,good
5937,212962,288,179,good
5938,212962,288,227,good
5939,212962,288,348,good
5940,212962,288,848,good
5941,212962,768,5,good
5942,212962,768,8,good
5943,212962,768,13,good
5944,212962,768,23,good
5945,212962,768,47,good
5946,212962,768,126,good
5947,212962,768,179,good
5948,212962,768,227,good
5949,212962,768,348,good
5950,212962,768,848,good
5951,212962,960,5,good
5952,212962,960,8,good
5953,212962,960,13,good
5954,212962,960,23,good
5955,212962,960,47,good
5956,212962,960,126,good
5957,212962,960,179,good
5958,212962,960,227,good
5959,212962,960,348,good
5960,212962,960,848,good
5961,212962,215,5,bad
5962,212962,215,8,bad
5963,212962,215,13,bad
5964,212962,215,23,bad
5965,212962,215,47,bad
5966,212962,215,126,bad
5967,212962,215,179,bad
5968,212962,215,227,bad
5969,212962,215,348,bad
5970,212962,215,848,bad
5971,212962,160,5,good
5972,212962,160,8,good
5973,212962,160,13,good
5974,212962,160,23,good
5975,212962,160,47,good
5976,212962,160,126,good
5977,212962,160,179,good
5978,212962,160,227,good
5979,212962,160,348,good
5980,212962,160,848,good
5981,212962,247,5,bad
5982,212962,247,8,bad
5983,212962,247,13,bad
5984,212962,247,23,bad
5985,212962,247,47,bad
5986,212962,247,126,bad
5987,212962,247,179,bad
5988,212962,247,227,bad
5989,212962,247,348,bad
5990,212962,247,848,bad
5991,212962,640,5,good
5992,212962,640,8,good
5993,212962,640,13,good
5994,212962,640,23,good
5995,212962,640,47,good
5996,212962,640,126,good
5997,212962,640,179,good
5998,212962,640,227,good
5999,212962,640,348,good
6000,212962,640,848,good
6001,215053,580,5,bad
6002,215053,580,8,bad
6003,215053,580,13,bad
6004,215053,580,23,bad
6005,215053,580,47,bad
6006,215053,580,126,bad
6007,215053,580,179,bad
6008,215053,580,227,bad
6009,215053,580,348,bad
6010,215053,580,848,bad
6011,215053,553,5,bad
6012,215053,553,8,bad
6013,215053,553,13,bad
6014,215053,553,23,bad
6015,215053,553,47,bad
6016,215053,553,126,bad
6017,215053,553,179,bad
6018,215053,553,227,bad
6019,215053,553,348,bad
6020,215053,553,848,bad
6021,215053,304,5,bad
6022,215053,304,8,bad
6023,215053,304,13,bad
6024,215053,304,23,bad
6025,215053,304,47,bad
6026,215053,304,126,bad
6027,215053,304,179,bad
6028,215053,304,227,bad
6029,215053,304,348,bad
6030,215053,304,848,bad
6031,215053,288,5,good
6032,215053,288,8,good
6033,215053,288,13,good
6034,215053,288,23,good
6035,215053,288,47,good
6036,215053,288,126,good
6037,215053,288,179,good
6038,215053,288,227,good
6039,215053,288,348,good
6040,215053,288,848,good
6041,215053,768,5,good
6042,215053,768,8,good
6043,215053,768,13,good
6044,215053,768,23,good
6045,215053,768,47,good
6046,215053,768,126,good
6047,215053,768,179,good
6048,215053,768,227,good
6049,215053,768,348,good
6050,215053,768,848,good
6051,215053,960,5,good
6052,215053,960,8,good
6053,215053,960,13,good
6054,215053,960,23,good
6055,215053,960,47,good
6056,215053,960,126,good
6057,215053,960,179,good
6058,215053,960,227,good
6059,215053,960,348,good
6060,215053,960,848,good
6061,215053,215,5,bad
6062,215053,215,8,bad
6063,215053,215,13,bad
6064,215053,215,23,bad
6065,215053,215,47,bad
6066,215053,215,126,bad
6067,215053,215,179,bad
6068,215053,215,227,bad
6069,215053,215,348,bad
6070,215053,215,848,bad
6071,215053,160,5,good
6072,215053,160,8,good
6073,215053,160,13,good
6074,215053,160,23,good
6075,215053,160,47,good
6076,215053,160,126,good
6077,215053,160,179,good
6078,215053,160,227,good
6079,215053,160,348,good
6080,215053,160,848,good
6081,215053,247,5,bad
6082,215053,247,8,bad
6083,215053,247,13,bad
6084,215053,247,23,bad
6085,215053,247,47,bad
6086,215053,247,126,bad
6087,215053,247,179,bad
6088,215053,247,227,bad
6089,215053,247,348,bad
6090,215053,247,848,bad
6091,215053,640,5,good
6092,215053,640,8,good
6093,215053,640,13,good
6094,215053,640,23,good
6095,215053,640,47,good
6096,215053,640,126,good
6097,215053,640,179,good
6098,215053,640,227,good
6099,215053,640,348,good
6100,215053,640,848,good
6101,219060,580,5,bad
6102,219060,580,8,bad
6103,219060,580,13,bad
6104,219060,580,23,bad
6105,219060,580,47,bad
6106,219060,580,126,bad
6107,219060,580,179,bad
6108,219060,580,227,bad
6109,219060,580,348,bad
6110,219060,580,848,bad
6111,219060,553,5,bad
6112,219060,553,8,bad
6113,219060,553,13,bad
6114,219060,553,23,bad
6115,219060,553,47,bad
6116,219060,553,126,bad
6117,219060,553,179,bad
6118,219060,553,227,bad
6119,219060,553,348,bad
6120,219060,553,848,bad
6121,219060,304,5,bad
6122,219060,304,8,bad
6123,219060,304,13,bad
6124,219060,304,23,bad
6125,219060,304,47,bad
6126,219060,304,126,bad
6127,219060,304,179,bad
6128,219060,304,227,bad
6129,219060,304,348,bad
6130,219060,304,848,bad
6131,219060,288,5,good
6132,219060,288,8,good
6133,219060,288,13,good
6134,219060,288,23,good
6135,219060,288,47,good
6136,219060,288,126,good
6137,219060,288,179,good
6138,219060,288,227,good
6139,219060,288,348,good
6140,219060,288,848,good
6141,219060,768,5,good
6142,219060,768,8,good
6143,219060,768,13,good
6144,219060,768,23,good
6145,219060,768,47,good
6146,219060,768,126,good
6147,219060,768,179,good
6148,219060,768,227,good
6149,219060,768,348,good
6150,219060,768,848,good
6151,219060,960,5,good
6152,219060,960,8,good
6153,219060,960,13,good
6154,219060,960,23,good
6155,219060,960,47,good
6156,219060,960,126,good
6157,219060,960,179,good
6158,219060,960,227,good
6159,219060,960,348,good
6160,219060,960,848,good
6161,219060,215,5,bad
6162,219060,215,8,bad
6163,219060,215,13,bad
6164,219060,215,23,bad
6165,219060,215,47,bad
6166,219060,215,126,bad
6167,219060,215,179,bad
6168,219060,215,227,bad
6169,219060,215,348,bad
6170,219060,215,848,bad
6171,219060,160,5,good
6172,219060,160,8,good
6173,219060,160,13,good
6174,219060,160,23,good
6175,219060,160,47,good
6176,219060,160,126,good
6177,219060,160,179,good
6178,219060,160,227,good
6179,219060,160,348,good
6180,219060,160,848,good
6181,219060,247,5,bad
6182,219060,247,8,bad
6183,219060,247,13,bad
6184,219060,247,23,bad
6185,219060,247,47,bad
6186,219060,247,126,bad
6187,219060,247,179,bad
6188,219060,247,227,bad
6189,219060,247,348,bad
6190,219060,247,848,bad
6191,219060,640,5,good
6192,219060,640,8,good
6193,219060,640,13,good
6194,219060,640,23,good
6195,219060,640,47,good
6196,219060,640,126,good
6197,219060,640,179,good
6198,219060,640,227,good
6199,219060,640,348,good
6200,219060,640,848,good
6201,282900,580,5,bad
6202,282900,580,8,bad
6203,282900,580,13,bad
6204,282900,580,23,bad
6205,282900,580,47,bad
6206,282900,580,126,bad
6207,282900,580,179,bad
6208,282900,580,227,bad
6209,282900,580,348,bad
6210,282900,580,848,bad
6211,282900,553,5,bad
6212,282900,553,8,bad
6213,282900,553,13,bad
6214,282900,553,23,bad
6215,282900,553,47,bad
6216,282900,553,126,bad
6217,282900,553,179,bad
6218,282900,553,227,bad
6219,282900,553,348,bad
6220,282900,553,848,bad
6221,282900,304,5,bad
6222,282900,304,8,bad
6223,282900,304,13,bad
6224,282900,304,23,bad
6225,282900,304,47,bad
6226,282900,304,126,bad
6227,282900,304,179,bad
6228,282900,304,227,bad
6229,282900,304,348,bad
6230,282900,304,848,bad
6231,282900,288,5,good
6232,282900,288,8,good
6233,282900,288,13,good
6234,282900,288,23,good
6235,282900,288,47,good
6236,282900,288,126,good
6237,282900,288,179,good
6238,282900,288,227,good
6239,282900,288,348,good
6240,282900,288,848,good
6241,282900,768,5,good
6242,282900,768,8,good
6243,282900,768,13,good
6244,282900,768,23,good
6245,282900,768,47,good
6246,282900,768,126,good
6247,282900,768,179,good
6248,282900,768,227,good
6249,282900,768,348,good
6250,282900,768,848,good
6251,282900,960,5,good
6252,282900,960,8,good
6253,282900,960,13,good
6254,282900,960,23,good
6255,282900,960,47,good
6256,282900,960,126,good
6257,282900,960,179,good
6258,282900,960,227,good
6259,282900,960,348,good
6260,282900,960,848,good
6261,282900,215,5,bad
6262,282900,215,8,bad
6263,282900,215,13,bad
6264,282900,215,23,bad
6265,282900,215,47,bad
6266,282900,215,126,bad
6267,282900,215,179,bad
6268,282900,215,227,bad
6269,282900,215,348,bad
6270,282900,215,848,bad
6271,282900,160,5,good
6272,282900,160,8,good
6273,282900,160,13,good
6274,282900,160,23,good
6275,282900,160,47,good
6276,282900,160,126,good
6277,282900,160,179,good
6278,282900,160,227,good
6279,282900,160,348,good
6280,282900,160,848,good
6281,282900,247,5,bad
6282,282900,247,8,bad
6283,282900,247,13,bad
6284,282900,247,23,bad
6285,282900,247,47,bad
6286,282900,247,126,bad
6287,282900,247,179,bad
6288,282900,247,227,bad
6289,282900,247,348,bad
6290,282900,247,848,bad
6291,282900,640,5,good
6292,282900,640,8,good
6293,282900,640,13,good
6294,282900,640,23,good
6295,282900,640,47,good
6296,282900,640,126,good
6297,282900,640,179,good
6298,282900,640,227,good
6299,282900,640,348,good
6300,282900,640,848,good
6301,286812,580,5,bad
6302,286812,580,8,bad
6303,286812,580,13,bad
6304,286812,580,23,bad
6305,286812,580,47,bad
6306,286812,580,126,bad
6307,286812,580,179,bad
6308,286812,580,227,bad
6309,286812,580,348,bad
6310,286812,580,848,bad
6311,286812,553,5,bad
6312,286812,553,8,bad
6313,286812,553,13,bad
6314,286812,553,23,bad
6315,286812,553,47,bad
6316,286812,553,126,bad
6317,286812,553,179,bad
6318,286812,553,227,bad
6319,286812,553,348,bad
